review_id,aspect,opinion_word,aspect_sentiment
7555968836,area,hydrate,neutral
7555968836,moisturizer,thick,negative
7555968836,month,colder,neutral
7555968836,hour,tight,negative
7555968836,cream,different,neutral
7555968836,skin,dry,negative
2221513542,job,good,positive
2221513542,smell,much,neutral
2221513542,effect,similar,neutral
2221513542,effect,good,positive
9153021874,stuff,potent,neutral
9153021874,aha,expensive,negative
9153021874,tlc,drunk,negative
9153021874,skin,brighten,positive
9153021874,acne,more,neutral
9153021874,skin,sensitive,negative
9153021874,chemical,good,positive
5213146821,everyou,best,positive
5213146821,face,full,neutral
7258298323,week,last,neutral
7258298323,circle,dark,neutral
21769500858,toner,other,neutral
21769500858,skin,oily,negative
21769500858,thing,enough,neutral
21769500858,thing,good,positive
7241604271,expectation,more,neutral
7241604271,texture,powdered,neutral
7241604271,powder,clumpy,neutral
7241604271,pore,cleaner,positive
7241604271,pore,different,neutral
7241604271,exfoliate,better,positive
25512074144,bump,tiny,neutral
25512074144,bump,red,negative
25512074144,eye,dark,neutral
25512074144,caffeine,good,positive
5625407395,time,several,neutral
5625407395,spot,same,neutral
5625407395,time,several,neutral
6570663309,oil,love,positive
6570663309,time,first,neutral
6570663309,smell,strong,positive
6570663309,thing,same,neutral
5384959310,product,love,positive
5866085396,ingredient,good,positive
5866085396,ingredient,anti,negative
5866085396,ingredient,-,neutral
5866085396,ingredient,aging,neutral
5866085396,formula,new,neutral
5866085396,alcohol,less,neutral
5866085396,skin,dry,negative
5866085396,packaging,luxurious,positive
5866085396,job,good,positive
5866085396,drawback,major,neutral
5866085396,formula,new,neutral
5866085396,smell,strong,positive
5866085396,skin,irritated,negative
5866085396,skin,sensitive,positive
5866085396,product,recommend,negative
5866085396,skin,sensitive,negative
5849612965,powder,like,positive
5110575395,skin,dry,negative
5110575395,skin,combo,neutral
5110575395,price,high,neutral
5558547583,time,hard,negative
31775869470,packaging,love,positive
31775869470,theme,main,neutral
31775869470,hand,dry,negative
31775869470,hand,nice,positive
31775869470,redness,calm,positive
31775869470,feel,stretchy,neutral
31775869470,redness,calm,positive
31775869470,fact,like,positive
31775869470,skin,dry,negative
31775869470,skin,sensitive,negative
2582360720,skin,normaldry,neutral
2582360720,area,certain,positive
2582360720,acne,cystic,neutral
1596674965,product,amazing,positive
1596674965,reaction,bad,negative
1596674965,reaction,allergic,negative
1596674965,brand,other,neutral
1596674965,eye,bright,positive
1470970578,eye,puffy,negative
1470970578,product,many,neutral
1470970578,success,real,neutral
24814381482,face,entire,neutral
24814381482,reaction,rare,neutral
24814381482,result,similar,neutral
24814381482,product,excellent,positive
24814381482,acid,hyaluronic,neutral
24814381482,acid,hyaluronic,neutral
24814381482,product,awesome,positive
24814381482,skin,oily,negative
24804394078,product,love,negative
24804394078,luck,better,positive
24804394078,day,other,neutral
24804394078,moisturizer,thick,negative
24804394078,climate,cold,neutral
24804394078,prop,major,neutral
24804394078,moisturizer,beautiful,positive
7230853348,colour,little,neutral
7230853348,tan,beautiful,positive
7230853348,tan,non,neutral
7230853348,tan,-,neutral
7230853348,tan,orange,neutral
7230853348,drop,dark,neutral
7230853348,drop,many,neutral
1338595672,thing,good,positive
2740274655,difference,slight,neutral
27830593975,product,like,positive
27830593975,skin,hydrate,neutral
11096055106,shine,slight,neutral
11096055106,difference,huge,positive
24284663725,day,favorite,positive
24284663725,moisturizer,only,neutral
27593294764,moisturizer,amazing,positive
27593294764,moisturizer,thick,negative
27593294764,tatchas,love,positive
27593294764,skin,hydrate,neutral
27593294764,skin,dry,negative
27593294764,inclusion,love,negative
27593294764,product,solid,positive
7118983478,tone,even,neutral
7118983478,mist,fine,positive
7118983478,downside,only,neutral
7118983478,bottle,sized,neutral
5771606303,product,like,positive
5771606303,glow,natural,positive
22619933378,hint,soft,positive
22619933378,moisturizer,thicker,neutral
22619933378,time,next,neutral
22619933378,way,long,neutral
22619933378,skin,prone,neutral
22619933378,size,full,neutral
7981508120,size,mini,neutral
7981508120,smell,love,positive
7981508120,skin,sensitive,negative
7981508120,vitamin,love,positive
7981508120,vitamin,fresh,positive
1334985356,serum,fantastic,positive
1334985356,scent,herbal,neutral
1334985356,serum,great,positive
1334985356,product,other,neutral
6829155683,point,great,positive
6829155683,thing,great,positive
6829155683,head,small,neutral
6829155683,head,white,negative
6829155683,day,last,neutral
12923688157,skin,sensitive,negative
12923688157,lotion,new,neutral
12923688157,serum,thin,neutral
12923688157,scent,light,positive
12923688157,hydration,super,positive
12923688157,cream,moisturizing,positive
12923688157,cream,soft,positive
6826181010,spray,like,positive
6826181010,skin,oily,negative
32579866171,skin,burn,neutral
32579866171,thing,ahabha,neutral
8452981497,hope,high,neutral
8452981497,skin,oily,negative
8452981497,skin,acne,negative
8452981497,skin,prone,neutral
8452981497,skin,soft,positive
8452981497,difference,other,neutral
8452981497,pore,smaller,neutral
8452981497,skin,better,negative
8452981497,waste,disappointed,negative
8452981497,skin,perfect,positive
8452981497,gal,acne,negative
8452981497,gal,prone,neutral
1759840854,thing,great,positive
6605986294,staple,favorite,positive
6605986294,staple,weekly,neutral
6605986294,zit,open,neutral
2534291937,skin,clear,positive
2534291937,night,last,neutral
2534291937,hope,high,neutral
2534291937,forehead,congested,neutral
23720956983,skin,mature,positive
23720956983,tatcha,affordable,positive
23720956983,tag,hefty,neutral
23720956983,cream,love,positive
23720956983,usage,long,neutral
23720956983,cleanse,love,positive
23720956983,cleanse,deep,neutral
23720956983,pass,solid,positive
6333972032,product,amazing,positive
6333972032,inopportune,most,neutral
32253111831,skin,smooth,positive
32253111831,skin,sensitive,negative
7868529688,mist,facial,neutral
7868529688,serum,simple,neutral
7868529688,skin,dehydrated,neutral
7868529688,con,main,neutral
7868529688,form,prefer,neutral
7868529688,serums,prefer,neutral
7773246172,line,fine,positive
7773246172,product,love,positive
7773246172,product,tacha,neutral
5629220332,skin,dry,negative
5629220332,product,best,positive
5629220332,skin,dry,negative
5629220332,skin,dry,negative
5629220332,oil,natural,positive
5629220332,skin,normal,neutral
1830600756,product,love,positive
1830600756,texture,lovely,positive
1830600756,skin,soft,positive
1830600756,pimple,little,neutral
1830600756,application,fantastic,positive
1830600756,like,crazy,negative
1830600756,skin,sensitive,negative
2581270495,texture,thick,negative
1327852504,review,misleading,negative
1327852504,up,calm,positive
5207003030,review,incentivized,neutral
5207003030,impression,first,neutral
5207003030,money,own,neutral
5207003030,reviewpro,authentic,neutral
5207003030,bit,little,neutral
5207003030,stickiness,great,positive
5207003030,fragrance,rancher,neutral
5207003030,watermelon,rancher,neutral
5207003030,opposite,exact,neutral
5207003030,goopy,heavy,negative
5207003030,skin,oily,negative
5207003030,way,long,neutral
2625301064,wash,other,neutral
22787286028,product,like,negative
22787286028,hair,sticky,negative
22787286028,hair,damp,neutral
1971852971,way,long,neutral
1971852971,irritation,direct,neutral
6236393527,review,honest,positive
6236393527,product,good,positive
6236393527,product,okay,positive
20157031344,product,love,positive
34203908547,skin,oily,negative
8188357335,cleanser,favorite,positive
8188357335,skin,prone,neutral
5472823702,product,awesome,positive
5472823702,dye,artificial,neutral
5472823702,dye,red,negative
5472823702,one,physical,neutral
5472823702,ingredient,awesome,positive
5472823702,color,artificial,neutral
1378537609,formula,love,positive
1378537609,formula,old,neutral
1378537609,combination,sensitive,negative
1378537609,skin,prone,neutral
1378537609,formulation,new,neutral
1378537609,formulation,terrible,negative
1378537609,patch,bright,positive
1378537609,patch,red,negative
1378537609,formula,wonderful,positive
1378537609,skin,oily,negative
10016763856,love,love,positive
10016763856,recommend,gentle,positive
2470486481,use,daily,neutral
2470486481,lightweight,sticky,negative
2470486481,lightweight,good,positive
2470486481,skin,irritate,positive
2470486481,skin,sensitive,negative
11781999884,spot,brighten,positive
11781999884,spot,dark,neutral
11781999884,skin,troubled,negative
21253184228,product,like,positive
21253184228,product,like,positive
21253184228,product,other,neutral
21253184228,sunscreen,favorite,positive
21253184228,sunscreen,asian,neutral
21253184228,kind,gloopy,neutral
21253184228,texture,thick,negative
21253184228,cluster,breakout,negative
21253184228,spf,low,negative
21253184228,affordable,pros-,neutral
21253184228,sunscreens-,other,neutral
21253184228,asian,popular,positive
21253184228,sunscreens-,asian,neutral
21253184228,texture,silky,positive
21253184228,difference,negative,negative
21253184228,issue,same,neutral
21253184228,application,first,neutral
21253184228,mild,face-,neutral
21253184228,texture,fragrance-,neutral
21253184228,texture,thick,negative
21253184228,layersmoisture,extra,neutral
21253184228,spf,low,negative
21253184228,texture,spf,neutral
21253184228,formula,better,positive
21253184228,brand,reliable,neutral
21253184228,skincare,affordable,positive
21253184228,skincare,good,positive
2429393104,oil,prefer,neutral
2429393104,way,love,positive
2429393104,patch,dry,negative
33151168297,week,few,neutral
33151168297,skin,good,positive
33151168297,breakout,constant,neutral
33151168297,transition,menopausal,neutral
33151168297,skin,firmer,neutral
33151168297,skin,hydrated,positive
33151168297,health,overall,neutral
33151168297,white,little,neutral
1856966904,line,more,neutral
2858898108,skin,combo,neutral
2858898108,product,good,positive
2858898108,product,good,positive
2858898108,step,first,neutral
2858898108,routine,double,neutral
2858898108,day,next,neutral
1522693389,loose,little,neutral
1522693389,line,jaw,neutral
21102757110,product,first,neutral
21102757110,expectation,high,neutral
21102757110,packaging,love,positive
21102757110,mess,avoid,negative
21102757110,control,more,neutral
21102757110,steer,prefer,neutral
21102757110,steer,unscented,neutral
21102757110,fragrance,like,positive
21102757110,ab,super,positive
21102757110,ab,light,positive
21102757110,ab,goopy,positive
21102757110,shine,little,neutral
32924265706,product,like,positive
32924265706,review,great,positive
32924265706,skin,oily,negative
32924265706,week,first,neutral
8378621883,cream,hate,negative
8378621883,skin,dry,negative
8378621883,cream,ultra,neutral
5251063663,size,full,neutral
39456273145,result,good,positive
39456273145,skin,past,neutral
39456273145,condition,current,neutral
28475444073,pimple,several,neutral
28475444073,acne,more,neutral
1393886086,harper,love,positive
1393886086,pore,clog,neutral
1818518667,product,effective,positive
1818518667,face,entire,neutral
1818518667,product,separate,neutral
8379437359,product,unbelievable,positive
8379437359,use,first,neutral
8379437359,skin,smooth,positive
8379437359,product,heavy,positive
8379437359,chemical,harmful,neutral
8379437359,serums,many,neutral
8379437359,serums,other,neutral
5786764455,expectation,high,neutral
5786764455,ingredient,love,positive
5786764455,ingredient,clean,positive
5786764455,scrub,harsh,negative
5786764455,scrub,other,neutral
5786764455,skin,smooth,positive
5786764455,scrub,usual,neutral
5786764455,time,few,neutral
5786764455,visibility,pore,neutral
5786764455,origin,love,positive
5786764455,tag,steep,neutral
2874590033,highlight,amazing,positive
2874590033,way-,long,neutral
5931904340,product,love,positive
5931904340,packaging,hate,negative
5931904340,dispense,original,positive
5931904340,product,more,neutral
5931904340,idea,hate,negative
5931904340,plastic,much,neutral
5931904340,packaging,original,positive
5931904340,solution,awful,negative
20246032345,ingredient,amazing,positive
20246032345,review,other,neutral
20246032345,product,different,neutral
23424096740,packaging,simple,neutral
23424096740,smell,love,positive
23424096740,smell,sweet,positive
26585631541,glow,great,positive
26585631541,smell,strong,positive
26585631541,product,other,neutral
26585631541,product,guerlain,neutral
26585631541,quality,great,positive
26585631541,gripe,only,neutral
26585631541,skin,sensitive,negative
26585631541,nose,sensitive,negative
1930716686,scent,dislike,negative
1930716686,quality,higher,neutral
6296499116,cream,nice,positive
6296499116,time,first,neutral
6296499116,time,few,neutral
6296499116,texture,nice,positive
6296499116,skin,dry,negative
6296499116,cream,nice,positive
2450035580,product,bad,negative
2450035580,option,better,positive
2450035580,application,smooth,positive
2450035580,product,regular,neutral
2450035580,residue,tacky,negative
2450035580,face,entire,neutral
2450035580,recipe,glow,neutral
2450035580,decay,urban,neutral
